,rate
2008-07-29,0.877078
2008-07-30,0.874508
2008-07-31,0.874508
2008-08-01,0.878735
2008-08-02,0.8795850000000001
2008-08-03,0.878503
2008-08-04,0.876194
2008-08-05,0.880669
2008-08-06,0.8793139999999999
2008-08-07,0.8793139999999999
2008-08-08,0.8810959999999999
2008-08-09,0.8851120000000001
2008-08-10,0.889324
2008-08-11,0.883041
2008-08-12,0.880049
2008-08-13,0.879624
2008-08-14,0.879624
2008-08-15,0.869792
2008-08-16,0.8727530000000001
2008-08-17,0.858959
2008-08-18,0.858369
2008-08-19,0.861958
2008-08-20,0.863297
2008-08-21,0.863297
2008-08-22,0.862627
2008-08-23,0.867303
2008-08-24,0.873782
2008-08-25,0.8726379999999999
2008-08-26,0.8734770000000001
2008-08-27,0.874508
2008-08-28,0.875848
2008-08-29,0.8718020000000001
2008-08-30,0.8724860000000001
2008-08-31,0.8627379999999999
2008-09-01,0.8606959999999999
2008-09-02,0.867303
2008-09-03,0.867002
2008-09-04,0.867002
2008-09-05,0.86192
2008-09-06,0.852406
2008-09-07,0.853424
2008-09-08,0.854555
2008-09-09,0.8524790000000001
2008-09-10,0.8507379999999999
2008-09-11,0.8507379999999999
2008-09-12,0.851499
2008-09-13,0.845201
2008-09-14,0.841857
2008-09-15,0.8407950000000001
2008-09-16,0.832882
2008-09-17,0.8326049999999999
2008-09-18,0.8326049999999999
2008-09-19,0.8298409999999999
2008-09-20,0.833507
2008-09-21,0.830358
2008-09-22,0.826788
2008-09-23,0.826105
2008-09-24,0.824198
2008-09-25,0.824198
2008-09-26,0.8223010000000001
2008-09-27,0.8220639999999999
2008-09-28,0.816627
2008-09-29,0.816593
2008-09-30,0.812909
2008-10-01,0.814332
2008-10-02,0.814332
2008-10-03,0.814166
2008-10-04,0.8095399999999999
2008-10-05,0.810964
2008-10-06,0.811129
2008-10-07,0.811326
2008-10-08,0.81075
2008-10-09,0.81075
2008-10-10,0.814863
2008-10-11,0.820008
2008-10-12,0.8089310000000001
2008-10-13,0.8089310000000001
2008-10-14,0.80952
2008-10-15,0.811524
2008-10-16,0.804732
2008-10-17,0.812645
2008-10-18,0.8192360000000001
2008-10-19,0.820311
2008-10-20,0.820311
2008-10-21,0.816127
2008-10-22,0.81616
2008-10-23,0.816127
2008-10-24,0.8213889999999999
2008-10-25,0.819807
2008-10-26,0.822707
2008-10-27,0.822707
2008-10-28,0.8210850000000001
2008-10-29,0.817929
2008-10-30,0.810373
2008-10-31,0.8101430000000001
2008-11-01,0.793493
2008-11-02,0.791954
2008-11-03,0.791954
2008-11-04,0.79255
2008-11-05,0.794281
2008-11-06,0.797416
2008-11-07,0.775645
2008-11-08,0.776066
2008-11-09,0.778483
2008-11-10,0.778483
2008-11-11,0.7814939999999999
2008-11-12,0.772887
2008-11-13,0.7766689999999999
2008-11-14,0.779423
2008-11-15,0.780671
2008-11-16,0.779636
2008-11-17,0.779636
2008-11-18,0.781616
2008-11-19,0.777817
2008-11-20,0.770654
2008-11-21,0.77691
2008-11-22,0.777091
2008-11-23,0.776699
2008-11-24,0.777212
2008-11-25,0.777212
2008-11-26,0.7813720000000001
2008-11-27,0.77818
2008-11-28,0.780975
2008-11-29,0.782503
2008-11-30,0.784468
2008-12-01,0.784468
2008-12-02,0.781317
2008-12-03,0.781067
2008-12-04,0.789297
2008-12-05,0.782258
2008-12-06,0.781097
2008-12-07,0.781555
2008-12-08,0.781555
2008-12-09,0.7776350000000001
2008-12-10,0.783976
2008-12-11,0.782014
2008-12-12,0.776609
2008-12-13,0.772171
2008-12-14,0.7716350000000001
2008-12-15,0.7716350000000001
2008-12-16,0.7714260000000001
2008-12-17,0.761644
2008-12-18,0.758409
2008-12-19,0.768374
2008-12-20,0.763679
2008-12-21,0.7639130000000001
2008-12-22,0.7639130000000001
2008-12-23,0.7660779999999999
2008-12-24,0.76147
2008-12-25,0.766195
2008-12-26,0.7625149999999999
2008-12-27,0.777756
2008-12-28,0.777454
2008-12-29,0.777454
2008-12-30,0.7863180000000001
2008-12-31,0.786813
2009-01-01,0.783914
2009-01-02,0.783177
2009-01-03,0.776036
2009-01-04,0.7751939999999999
2009-01-05,0.7751939999999999
2009-01-06,0.764614
2009-01-07,0.76176
2009-01-08,0.761702
2009-01-09,0.757232
2009-01-10,0.763942
2009-01-11,0.763009
2009-01-12,0.763009
2009-01-13,0.762602
2009-01-14,0.764994
2009-01-15,0.7700899999999999
2009-01-16,0.769497
2009-01-17,0.767666
2009-01-18,0.768285
2009-01-19,0.768285
2009-01-20,0.757892
2009-01-21,0.763301
2009-01-22,0.768935
2009-01-23,0.780975
2009-01-24,0.7773329999999999
2009-01-25,0.778331
2009-01-26,0.778331
2009-01-27,0.770844
2009-01-28,0.772111
2009-01-29,0.777514
2009-01-30,0.778513
2009-01-31,0.782258
2009-02-01,0.782197
2009-02-02,0.782197
2009-02-03,0.7856390000000001
2009-02-04,0.801603
2009-02-05,0.806322
2009-02-06,0.789609
2009-02-07,0.782871
2009-02-08,0.785145
2009-02-09,0.785145
2009-02-10,0.784652
2009-02-11,0.794913
2009-02-12,0.797385
2009-02-13,0.790389
2009-02-14,0.7931159999999999
2009-02-15,0.793399
2009-02-16,0.793399
2009-02-17,0.791296
2009-02-18,0.798499
2009-02-19,0.810767
2009-02-20,0.807983
2009-02-21,0.804117
2009-02-22,0.803342
2009-02-23,0.803342
2009-02-24,0.798945
2009-02-25,0.791734
2009-02-26,0.787929
2009-02-27,0.788799
2009-02-28,0.781891
2009-03-01,0.78232
2009-03-02,0.78232
2009-03-03,0.782718
2009-03-04,0.774293
2009-03-05,0.7720520000000001
2009-03-06,0.764614
2009-03-07,0.765961
2009-03-08,0.764409
2009-03-09,0.764088
2009-03-10,0.76063
2009-03-11,0.7782399999999999
2009-03-12,0.777877
2009-03-13,0.767695
2009-03-14,0.762282
2009-03-15,0.7625149999999999
2009-03-16,0.7625149999999999
2009-03-17,0.7671060000000001
2009-03-18,0.767312
2009-03-19,0.776096
2009-03-20,0.773305
2009-03-21,0.7745029999999999
2009-03-22,0.773096
2009-03-23,0.773096
2009-03-24,0.776488
2009-03-25,0.774563
2009-03-26,0.766783
2009-03-27,0.780366
2009-03-28,0.776699
2009-03-29,0.776609
2009-03-30,0.776609
2009-03-31,0.772768
2009-04-01,0.773007
2009-04-02,0.771605
2009-04-03,0.774863
2009-04-04,0.7644380000000001
2009-04-05,0.765404
2009-04-06,0.765404
2009-04-07,0.771159
2009-04-08,0.770505
2009-04-09,0.765667
2009-04-10,0.7626890000000001
2009-04-11,0.752219
2009-04-12,0.751682
2009-04-13,0.751004
2009-04-14,0.751004
2009-04-15,0.743384
2009-04-16,0.743329
2009-04-17,0.7431909999999999
2009-04-18,0.741592
2009-04-19,0.744629
2009-04-20,0.744518
2009-04-21,0.740302
2009-04-22,0.744907
2009-04-23,0.737137
2009-04-24,0.740988
2009-04-25,0.737654
2009-04-26,0.737436
2009-04-27,0.737436
2009-04-28,0.737681
2009-04-29,0.74366
2009-04-30,0.737599
2009-05-01,0.7373270000000001
2009-05-02,0.727352
2009-05-03,0.727352
2009-05-04,0.728704
2009-05-05,0.7288899999999999
2009-05-06,0.733837
2009-05-07,0.732225
2009-05-08,0.728412
2009-05-09,0.7315560000000001
2009-05-10,0.730594
2009-05-11,0.730594
2009-05-12,0.726797
2009-05-13,0.739399
2009-05-14,0.735916
2009-05-15,0.734889
2009-05-16,0.741537
2009-05-17,0.741895
2009-05-18,0.740796
2009-05-19,0.741043
2009-05-20,0.729102
2009-05-21,0.737599
2009-05-22,0.73551
2009-05-23,0.738062
2009-05-24,0.73711
2009-05-25,0.73711
2009-05-26,0.738525
2009-05-27,0.733192
2009-05-28,0.734997
2009-05-29,0.734592
2009-05-30,0.733272
2009-05-31,0.731904
2009-06-01,0.731904
2009-06-02,0.720747
2009-06-03,0.7161270000000001
2009-06-04,0.709396
2009-06-05,0.7157680000000001
2009-06-06,0.715692
2009-06-07,0.716512
2009-06-08,0.716512
2009-06-09,0.71182
2009-06-10,0.704151
2009-06-11,0.70368
2009-06-12,0.701311
2009-06-13,0.692185
2009-06-14,0.6910850000000001
2009-06-15,0.6910850000000001
2009-06-16,0.6928810000000001
2009-06-17,0.702593
2009-06-18,0.702099
2009-06-19,0.708617
2009-06-20,0.7075140000000001
2009-06-21,0.709019
2009-06-22,0.712758
2009-06-23,0.713852
2009-06-24,0.712454
2009-06-25,0.719011
2009-06-26,0.7167939999999999
2009-06-27,0.7227520000000001
2009-06-28,0.723746
2009-06-29,0.718701
2009-06-30,0.713063
2009-07-01,0.7085670000000001
2009-07-02,0.701164
2009-07-03,0.701459
2009-07-04,0.701902
2009-07-05,0.702741
2009-07-06,0.702741
2009-07-07,0.698934
2009-07-08,0.699741
2009-07-09,0.701213
2009-07-10,0.702395
2009-07-11,0.702691
2009-07-12,0.7066640000000001
2009-07-13,0.7066640000000001
2009-07-14,0.7082149999999999
2009-07-15,0.714975
2009-07-16,0.720929
2009-07-17,0.723066
2009-07-18,0.733057
2009-07-19,0.733595
2009-07-20,0.733595
2009-07-21,0.7373
2009-07-22,0.727934
2009-07-23,0.726586
2009-07-24,0.733487
2009-07-25,0.727114
2009-07-26,0.726296
2009-07-27,0.726296
2009-07-28,0.726111
2009-07-29,0.726507
2009-07-30,0.722517
2009-07-31,0.721996
2009-08-01,0.722074
2009-08-02,0.721839
2009-08-03,0.7215010000000001
2009-08-04,0.725953
2009-08-05,0.721163
2009-08-06,0.714286
2009-08-07,0.7075640000000001
2009-08-08,0.713954
2009-08-09,0.71375
2009-08-10,0.71375
2009-08-11,0.7140310000000001
2009-08-12,0.717051
2009-08-13,0.714158
2009-08-14,0.714796
2009-08-15,0.70326
2009-08-16,0.704498
2009-08-17,0.704498
2009-08-18,0.705144
2009-08-19,0.7029380000000001
2009-08-20,0.70594
2009-08-21,0.711541
2009-08-22,0.71144
2009-08-23,0.713216
2009-08-24,0.713216
2009-08-25,0.708767
2009-08-26,0.711845
2009-08-27,0.7077140000000001
2009-08-28,0.720565
2009-08-29,0.723432
2009-08-30,0.723772
2009-08-31,0.723772
2009-09-01,0.718597
2009-09-02,0.7240340000000001
2009-09-03,0.7246640000000001
2009-09-04,0.722961
2009-09-05,0.719011
2009-09-06,0.7195020000000001
2009-09-07,0.7195020000000001
2009-09-08,0.723563
2009-09-09,0.7321979999999999
2009-09-10,0.731101
2009-09-11,0.731101
2009-09-12,0.734808
2009-09-13,0.734403
2009-09-14,0.734403
2009-09-15,0.726691
2009-09-16,0.720903
2009-09-17,0.720955
2009-09-18,0.7304069999999999
2009-09-19,0.721553
2009-09-20,0.718856
2009-09-21,0.718856
2009-09-22,0.724638
2009-09-23,0.7174119999999999
2009-09-24,0.720513
2009-09-25,0.710581
2009-09-26,0.719865
2009-09-27,0.717283
2009-09-28,0.717283
2009-09-29,0.7170770000000001
2009-09-30,0.722961
2009-10-01,0.72197
2009-10-02,0.727088
2009-10-03,0.727061
2009-10-04,0.7282
2009-10-05,0.7282
2009-10-06,0.726111
2009-10-07,0.7292350000000001
2009-10-08,0.728412
2009-10-09,0.728306
2009-10-10,0.728491
2009-10-11,0.728491
2009-10-12,0.728491
2009-10-13,0.7162810000000001
2009-10-14,0.714847
2009-10-15,0.706964
2009-10-16,0.702001
2009-10-17,0.6973010000000001
2009-10-18,0.695241
2009-10-19,0.695241
2009-10-20,0.698617
2009-10-21,0.69735
2009-10-22,0.699692
2009-10-23,0.69701
2009-10-24,0.687096
2009-10-25,0.6874979999999999
2009-10-26,0.6874979999999999
2009-10-27,0.687002
2009-10-28,0.692689
2009-10-29,0.685895
2009-10-30,0.6991539999999999
2009-10-31,0.7009920000000001
2009-11-01,0.702494
2009-11-02,0.702494
2009-11-03,0.697156
2009-11-04,0.70055
2009-11-05,0.707539
2009-11-06,0.708316
2009-11-07,0.7067140000000001
2009-11-08,0.7084159999999999
2009-11-09,0.7084159999999999
2009-11-10,0.70824
2009-11-11,0.705617
2009-11-12,0.713267
2009-11-13,0.722256
2009-11-14,0.7085670000000001
2009-11-15,0.707214
2009-11-16,0.707214
2009-11-17,0.709522
2009-11-18,0.7082149999999999
2009-11-19,0.707814
2009-11-20,0.709019
2009-11-21,0.709925
2009-11-22,0.710631
2009-11-23,0.710328
2009-11-24,0.7142350000000001
2009-11-25,0.70995
2009-11-26,0.716949
2009-11-27,0.713827
2009-11-28,0.712251
2009-11-29,0.7151029999999999
2009-11-30,0.7151029999999999
2009-12-01,0.724165
2009-12-02,0.720877
2009-12-03,0.717901
2009-12-04,0.719891
2009-12-05,0.713216
2009-12-06,0.712149
2009-12-07,0.712149
2009-12-08,0.714796
2009-12-09,0.7172569999999999
2009-12-10,0.726903
2009-12-11,0.73616
2009-12-12,0.742942
2009-12-13,0.743771
2009-12-14,0.743771
2009-12-15,0.746491
2009-12-16,0.744158
2009-12-17,0.752021
2009-12-18,0.744158
2009-12-19,0.757662
2009-12-20,0.758035
2009-12-21,0.758035
2009-12-22,0.751061
2009-12-23,0.7452949999999999
2009-12-24,0.743246
2009-12-25,0.764088
2009-12-26,0.7610640000000001
2009-12-27,0.7603979999999999
2009-12-28,0.7603979999999999
2009-12-29,0.758323
2009-12-30,0.761789
2009-12-31,0.7533810000000001
2010-01-01,0.751908
2010-01-02,0.751287
2010-01-03,0.750835
2010-01-04,0.750835
2010-01-05,0.7540060000000001
2010-01-06,0.761296
2010-01-07,0.766372
2010-01-08,0.7674890000000001
2010-01-09,0.768079
2010-01-10,0.767843
2010-01-11,0.767077
2010-01-12,0.762166
2010-01-13,0.752078
2010-01-14,0.7598779999999999
2010-01-15,0.750779
2010-01-16,0.755059
2010-01-17,0.7557149999999999
2010-01-18,0.7557149999999999
2010-01-19,0.760023
2010-01-20,0.7668119999999999
2010-01-21,0.764848
2010-01-22,0.770594
2010-01-23,0.7718729999999999
2010-01-24,0.7713369999999999
2010-01-25,0.7713369999999999
2010-01-26,0.774863
2010-01-27,0.781097
2010-01-28,0.7814939999999999
2010-01-29,0.774084
2010-01-30,0.770564
2010-01-31,0.771129
2010-02-01,0.771129
2010-02-02,0.771647
2010-02-03,0.774383
2010-02-04,0.75985
2010-02-05,0.764672
2010-02-06,0.759446
2010-02-07,0.7604850000000001
2010-02-08,0.7604850000000001
2010-02-09,0.766313
2010-02-10,0.7502439999999999
2010-02-11,0.745684
2010-02-12,0.746408
2010-02-13,0.736187
2010-02-14,0.73673
2010-02-15,0.73673
2010-02-16,0.731154
2010-02-17,0.735159
2010-02-18,0.73929
2010-02-19,0.732064
2010-02-20,0.727511
2010-02-21,0.730007
2010-02-22,0.730007
2010-02-23,0.728863
2010-02-24,0.7337560000000001
2010-02-25,0.729661
2010-02-26,0.722308
2010-02-27,0.722596
2010-02-28,0.722517
2010-03-01,0.723406
2010-03-02,0.722204
2010-03-03,0.71736
2010-03-04,0.7196319999999999
2010-03-05,0.721605
2010-03-06,0.718649
2010-03-07,0.719399
2010-03-08,0.718494
2010-03-09,0.718597
2010-03-10,0.723301
2010-03-11,0.725242
2010-03-12,0.722596
2010-03-13,0.734997
2010-03-14,0.7259
2010-03-15,0.7259
2010-03-16,0.736648
2010-03-17,0.744796
2010-03-18,0.746798
2010-03-19,0.743743
2010-03-20,0.737463
2010-03-21,0.740001
2010-03-22,0.740001
2010-03-23,0.7390439999999999
2010-03-24,0.736052
2010-03-25,0.7410979999999999
2010-03-26,0.736079
2010-03-27,0.7395079999999999
2010-03-28,0.739618
2010-03-29,0.739618
2010-03-30,0.745657
2010-03-31,0.7465189999999999
2010-04-01,0.7492880000000001
2010-04-02,0.759648
2010-04-03,0.748744
2010-04-04,0.7488670000000001
2010-04-05,0.7488670000000001
2010-04-06,0.733434
2010-04-07,0.736269
2010-04-08,0.742501
2010-04-09,0.743246
2010-04-10,0.748699
2010-04-11,0.749991
2010-04-12,0.749991
2010-04-13,0.753949
2010-04-14,0.745935
2010-04-15,0.749738
2010-04-16,0.747943
2010-04-17,0.755829
2010-04-18,0.7569739999999999
2010-04-19,0.7569739999999999
2010-04-20,0.753211
2010-04-21,0.764263
2010-04-22,0.7615569999999999
2010-04-23,0.763621
2010-04-24,0.75959
2010-04-25,0.757892
2010-04-26,0.757892
2010-04-27,0.759532
2010-04-28,0.750441
2010-04-29,0.747999
2010-04-30,0.748722
2010-05-01,0.7455729999999999
2010-05-02,0.7465470000000001
2010-05-03,0.7465470000000001
2010-05-04,0.746854
2010-05-05,0.751343
2010-05-06,0.7465189999999999
2010-05-07,0.75092
2010-05-08,0.759532
2010-05-09,0.759676
2010-05-10,0.759676
2010-05-11,0.7565729999999999
2010-05-12,0.7604270000000001
2010-05-13,0.7586970000000001
2010-05-14,0.76298
2010-05-15,0.76205
2010-05-16,0.7619630000000001
2010-05-17,0.7619630000000001
2010-05-18,0.765726
2010-05-19,0.766842
2010-05-20,0.77232
2010-05-21,0.770564
2010-05-22,0.764994
2010-05-23,0.7646430000000001
2010-05-24,0.7646430000000001
2010-05-25,0.768197
2010-05-26,0.770475
2010-05-27,0.76298
2010-05-28,0.768403
2010-05-29,0.761644
2010-05-30,0.7625149999999999
2010-05-31,0.762602
2010-06-01,0.7624569999999999
2010-06-02,0.763184
2010-06-03,0.761025
2010-06-04,0.76118
2010-06-05,0.7589560000000001
2010-06-06,0.7625149999999999
2010-06-07,0.756287
2010-06-08,0.757834
2010-06-09,0.7505539999999999
2010-06-10,0.7515970000000001
2010-06-11,0.75566
2010-06-12,0.7563439999999999
2010-06-13,0.7569739999999999
2010-06-14,0.7570600000000001
2010-06-15,0.758604
2010-06-16,0.768167
2010-06-17,0.766871
2010-06-18,0.7646430000000001
2010-06-19,0.754774
2010-06-20,0.753892
2010-06-21,0.752502
2010-06-22,0.746854
2010-06-23,0.747077
2010-06-24,0.74758
2010-06-25,0.750976
2010-06-26,0.748559
2010-06-27,0.7492880000000001
2010-06-28,0.7491760000000001
2010-06-29,0.75429
2010-06-30,0.754205
2010-07-01,0.7580060000000001
2010-07-02,0.764
2010-07-03,0.76147
2010-07-04,0.762369
2010-07-05,0.762369
2010-07-06,0.764029
2010-07-07,0.7665770000000001
2010-07-08,0.767048
2010-07-09,0.763796
2010-07-10,0.7665770000000001
2010-07-11,0.765961
2010-07-12,0.765931
2010-07-13,0.7664890000000001
2010-07-14,0.761354
2010-07-15,0.762137
2010-07-16,0.7578050000000001
2010-07-17,0.756916
2010-07-18,0.75838
2010-07-19,0.760774
2010-07-20,0.753494
2010-07-21,0.756916
2010-07-22,0.757404
2010-07-23,0.7627470000000001
2010-07-24,0.761702
2010-07-25,0.761731
2010-07-26,0.762486
2010-07-27,0.767254
2010-07-28,0.7722899999999999
2010-07-29,0.763213
2010-07-30,0.759994
2010-07-31,0.760572
2010-08-01,0.760572
2010-08-02,0.759965
2010-08-03,0.764883
2010-08-04,0.765257
2010-08-05,0.759215
2010-08-06,0.758783
2010-08-07,0.759821
2010-08-08,0.75884
2010-08-09,0.7603409999999999
2010-08-10,0.764175
2010-08-11,0.7674890000000001
2010-08-12,0.767548
2010-08-13,0.767725
2010-08-14,0.767371
2010-08-15,0.767636
2010-08-16,0.769853
2010-08-17,0.773096
2010-08-18,0.7672829999999999
2010-08-19,0.759532
2010-08-20,0.755287
2010-08-21,0.755316
2010-08-22,0.755316
2010-08-23,0.7541479999999999
2010-08-24,0.75375
2010-08-25,0.748951
2010-08-26,0.745712
2010-08-27,0.734187
2010-08-28,0.734187
2010-08-29,0.733837
2010-08-30,0.735537
2010-08-31,0.738907
2010-09-01,0.738689
2010-09-02,0.741372
2010-09-03,0.742694
2010-09-04,0.744518
2010-09-05,0.7437159999999999
2010-09-06,0.747831
2010-09-07,0.746436
2010-09-08,0.738662
2010-09-09,0.741125
2010-09-10,0.744546
2010-09-11,0.745796
2010-09-12,0.745045
2010-09-13,0.747692
2010-09-14,0.7456010000000001
2010-09-15,0.74768
2010-09-16,0.7446020000000001
2010-09-17,0.744158
2010-09-18,0.7451840000000001
2010-09-19,0.7449899999999999
2010-09-20,0.748951
2010-09-21,0.749681
2010-09-22,0.751654
2010-09-23,0.733999
2010-09-24,0.730567
2010-09-25,0.7297140000000001
2010-09-26,0.7297140000000001
2010-09-27,0.726533
2010-09-28,0.725058
2010-09-29,0.7245060000000001
2010-09-30,0.721553
2010-10-01,0.717618
2010-10-02,0.719114
2010-10-03,0.719114
2010-10-04,0.719735
2010-10-05,0.718701
2010-10-06,0.718494
2010-10-07,0.721839
2010-10-08,0.723197
2010-10-09,0.720825
2010-10-10,0.720825
